track_name,artist_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
Lady Jane - Mono Version,The Rolling Stones,spotify:track:5QQ75hLzfp1Abr12FgYrh8,0.382,0.461,7,-11.783,1,0.0507,0.325,7.49e-05,0.0913,0.281,204.798,audio_features,5QQ75hLzfp1Abr12FgYrh8,https://api.spotify.com/v1/tracks/5QQ75hLzfp1Abr12FgYrh8,https://api.spotify.com/v1/audio-analysis/5QQ75hLzfp1Abr12FgYrh8,189627,4
Innocent When You Dream (Barroom),Tom Waits,spotify:track:6zmTdyqVaTZvtQyn6s4dkm,0.278,0.284,2,-15.634,0,0.0493,0.804,0.0,0.162,0.197,95.122,audio_features,6zmTdyqVaTZvtQyn6s4dkm,https://api.spotify.com/v1/tracks/6zmTdyqVaTZvtQyn6s4dkm,https://api.spotify.com/v1/audio-analysis/6zmTdyqVaTZvtQyn6s4dkm,256133,4
Roll Over Beethoven - 2003 Remaster,Electric Light Orchestra,spotify:track:5erMj1c8C7BosRYRPqM7n7,0.308,0.851,11,-8.681,0,0.254,0.0111,0.0177,0.109,0.6,176.343,audio_features,5erMj1c8C7BosRYRPqM7n7,https://api.spotify.com/v1/tracks/5erMj1c8C7BosRYRPqM7n7,https://api.spotify.com/v1/audio-analysis/5erMj1c8C7BosRYRPqM7n7,423507,4
"State of the Nation - 7"" Edit; 2015 Remaster",New Order,spotify:track:1JJnMIHRpnxUsHnMVhhkPc,0.555,0.924,4,-6.101,0,0.0522,0.0709,0.000921,0.146,0.647,116.093,audio_features,1JJnMIHRpnxUsHnMVhhkPc,https://api.spotify.com/v1/tracks/1JJnMIHRpnxUsHnMVhhkPc,https://api.spotify.com/v1/audio-analysis/1JJnMIHRpnxUsHnMVhhkPc,211667,4
Hello Hooray,Alice Cooper,spotify:track:69yLvoepwaaD6xtVJPPOLx,0.328,0.497,0,-12.033,1,0.0286,0.0218,0.00519,0.487,0.265,94.567,audio_features,69yLvoepwaaD6xtVJPPOLx,https://api.spotify.com/v1/tracks/69yLvoepwaaD6xtVJPPOLx,https://api.spotify.com/v1/audio-analysis/69yLvoepwaaD6xtVJPPOLx,258600,4
The Boys Are Back In Town,Thin Lizzy,spotify:track:0PQa7dlf3QyCvdQ4zc5z2Q,0.449,0.7,8,-9.777,1,0.0466,0.216,0.000229,0.182,0.786,80.631,audio_features,0PQa7dlf3QyCvdQ4zc5z2Q,https://api.spotify.com/v1/tracks/0PQa7dlf3QyCvdQ4zc5z2Q,https://api.spotify.com/v1/audio-analysis/0PQa7dlf3QyCvdQ4zc5z2Q,266467,4
Missionary Man - Remastered Version,Eurythmics,spotify:track:4QqqsVmbURD2U7msV6MQmZ,0.635,0.912,10,-3.628,0,0.0498,0.0276,0.0,0.366,0.744,124.915,audio_features,4QqqsVmbURD2U7msV6MQmZ,https://api.spotify.com/v1/tracks/4QqqsVmbURD2U7msV6MQmZ,https://api.spotify.com/v1/audio-analysis/4QqqsVmbURD2U7msV6MQmZ,227827,4
Missionary Man - Remastered Version,Annie Lennox,spotify:track:4QqqsVmbURD2U7msV6MQmZ,0.635,0.912,10,-3.628,0,0.0498,0.0276,0.0,0.366,0.744,124.915,audio_features,4QqqsVmbURD2U7msV6MQmZ,https://api.spotify.com/v1/tracks/4QqqsVmbURD2U7msV6MQmZ,https://api.spotify.com/v1/audio-analysis/4QqqsVmbURD2U7msV6MQmZ,227827,4
Missionary Man - Remastered Version,Dave Stewart,spotify:track:4QqqsVmbURD2U7msV6MQmZ,0.635,0.912,10,-3.628,0,0.0498,0.0276,0.0,0.366,0.744,124.915,audio_features,4QqqsVmbURD2U7msV6MQmZ,https://api.spotify.com/v1/tracks/4QqqsVmbURD2U7msV6MQmZ,https://api.spotify.com/v1/audio-analysis/4QqqsVmbURD2U7msV6MQmZ,227827,4
I Cheat the Hangman,The Doobie Brothers,spotify:track:7llKPF9kvwmwiwyX6Vm0FX,0.213,0.444,4,-12.438,0,0.0382,0.515,0.205,0.178,0.362,93.197,audio_features,7llKPF9kvwmwiwyX6Vm0FX,https://api.spotify.com/v1/tracks/7llKPF9kvwmwiwyX6Vm0FX,https://api.spotify.com/v1/audio-analysis/7llKPF9kvwmwiwyX6Vm0FX,396867,4
Roundabout - Single Edit,Yes,spotify:track:3ZrHNpWJoYakEC9W3PUFNT,0.42,0.632,7,-11.302,1,0.0548,0.218,0.32,0.0947,0.741,132.706,audio_features,3ZrHNpWJoYakEC9W3PUFNT,https://api.spotify.com/v1/tracks/3ZrHNpWJoYakEC9W3PUFNT,https://api.spotify.com/v1/audio-analysis/3ZrHNpWJoYakEC9W3PUFNT,208933,4
New,Paul McCartney,spotify:track:1Zyj9tkPpiAMfyg1j9UJaC,0.564,0.688,0,-5.557,1,0.0326,0.269,0.0,0.0814,0.406,117.086,audio_features,1Zyj9tkPpiAMfyg1j9UJaC,https://api.spotify.com/v1/tracks/1Zyj9tkPpiAMfyg1j9UJaC,https://api.spotify.com/v1/audio-analysis/1Zyj9tkPpiAMfyg1j9UJaC,177453,4
All In A Mouse's Night - 2007 Remaster,Genesis,spotify:track:1wDBneHk3LvJ8DHu6ZEGiM,0.3,0.787,7,-6.196,1,0.0456,0.0113,0.000295,0.067,0.317,145.239,audio_features,1wDBneHk3LvJ8DHu6ZEGiM,https://api.spotify.com/v1/tracks/1wDBneHk3LvJ8DHu6ZEGiM,https://api.spotify.com/v1/audio-analysis/1wDBneHk3LvJ8DHu6ZEGiM,399000,4
Cygnus X-1 - Book One - The Voyage,Rush,spotify:track:5jD6VZhhr3FzpQhi4y6iAT,0.3,0.622,0,-9.835,1,0.075,0.142,0.0105,0.099,0.066,176.009,audio_features,5jD6VZhhr3FzpQhi4y6iAT,https://api.spotify.com/v1/tracks/5jD6VZhhr3FzpQhi4y6iAT,https://api.spotify.com/v1/audio-analysis/5jD6VZhhr3FzpQhi4y6iAT,621560,4
A New Day Yesterday - 2001 Remaster,Jethro Tull,spotify:track:29ajmCc94SaWYzu7vcquPv,0.256,0.579,11,-11.478,0,0.0512,0.0409,0.0399,0.11,0.561,184.458,audio_features,29ajmCc94SaWYzu7vcquPv,https://api.spotify.com/v1/tracks/29ajmCc94SaWYzu7vcquPv,https://api.spotify.com/v1/audio-analysis/29ajmCc94SaWYzu7vcquPv,248907,1
Dear Diary,The Moody Blues,spotify:track:2PnA9zVwFZdrotE6sAPAnc,0.361,0.384,2,-10.296,0,0.0345,0.622,0.0254,0.596,0.333,88.969,audio_features,2PnA9zVwFZdrotE6sAPAnc,https://api.spotify.com/v1/tracks/2PnA9zVwFZdrotE6sAPAnc,https://api.spotify.com/v1/audio-analysis/2PnA9zVwFZdrotE6sAPAnc,236693,4
10:15 Saturday Night,The Cure,spotify:track:766dBJ4oi0o6fd0uVOwAGo,0.651,0.409,9,-10.864,0,0.0879,0.00428,0.0277,0.176,0.363,173.76,audio_features,766dBJ4oi0o6fd0uVOwAGo,https://api.spotify.com/v1/tracks/766dBJ4oi0o6fd0uVOwAGo,https://api.spotify.com/v1/audio-analysis/766dBJ4oi0o6fd0uVOwAGo,222093,4
Jack-in-the-Green - 2003 Remaster,Jethro Tull,spotify:track:3DRXMhmQsIFXltrlg6q8Ol,0.351,0.381,7,-10.273,1,0.0523,0.447,0.0,0.266,0.426,55.247,audio_features,3DRXMhmQsIFXltrlg6q8Ol,https://api.spotify.com/v1/tracks/3DRXMhmQsIFXltrlg6q8Ol,https://api.spotify.com/v1/audio-analysis/3DRXMhmQsIFXltrlg6q8Ol,148333,4
Stone Flower,Santana,spotify:track:2JLcycFUYUaRm8tnHEBArh,0.519,0.46,1,-14.962,1,0.0611,0.687,0.445,0.219,0.662,107.956,audio_features,2JLcycFUYUaRm8tnHEBArh,https://api.spotify.com/v1/tracks/2JLcycFUYUaRm8tnHEBArh,https://api.spotify.com/v1/audio-analysis/2JLcycFUYUaRm8tnHEBArh,372733,4
Sailing Shoes,Robert Palmer,spotify:track:4GY0UGvCxDUHeKr2pwoZj6,0.689,0.408,9,-13.028,1,0.0501,0.475,3.6e-05,0.14,0.72,94.616,audio_features,4GY0UGvCxDUHeKr2pwoZj6,https://api.spotify.com/v1/tracks/4GY0UGvCxDUHeKr2pwoZj6,https://api.spotify.com/v1/audio-analysis/4GY0UGvCxDUHeKr2pwoZj6,162307,4
Take Me in Your Arms (Rock Me a Little While),The Doobie Brothers,spotify:track:5SUECwnqVcLWN32o1BNpQn,0.49,0.82,11,-8.336,0,0.0365,0.233,6.43e-06,0.0349,0.948,177.152,audio_features,5SUECwnqVcLWN32o1BNpQn,https://api.spotify.com/v1/tracks/5SUECwnqVcLWN32o1BNpQn,https://api.spotify.com/v1/audio-analysis/5SUECwnqVcLWN32o1BNpQn,219827,4
Coconut,Harry Nilsson,spotify:track:56mu4l8ql7Wy9JecZ3MWQE,0.672,0.557,5,-11.813,1,0.102,0.406,1.52e-05,0.0659,0.895,137.91,audio_features,56mu4l8ql7Wy9JecZ3MWQE,https://api.spotify.com/v1/tracks/56mu4l8ql7Wy9JecZ3MWQE,https://api.spotify.com/v1/audio-analysis/56mu4l8ql7Wy9JecZ3MWQE,231093,4
Jailbreak,Thin Lizzy,spotify:track:3fguB2Nrby1SWm1tZXsBe4,0.62,0.738,3,-9.835,1,0.136,0.23,0.00113,0.117,0.674,145.079,audio_features,3fguB2Nrby1SWm1tZXsBe4,https://api.spotify.com/v1/tracks/3fguB2Nrby1SWm1tZXsBe4,https://api.spotify.com/v1/audio-analysis/3fguB2Nrby1SWm1tZXsBe4,240493,4
'Helden' - German Version 1989 Remix; 2002 Remaster,David Bowie,spotify:track:7dCiqEHU97OX7mkRG1Kdjm,0.444,0.674,7,-7.791,1,0.0298,8.5e-05,0.254,0.116,0.485,112.459,audio_features,7dCiqEHU97OX7mkRG1Kdjm,https://api.spotify.com/v1/tracks/7dCiqEHU97OX7mkRG1Kdjm,https://api.spotify.com/v1/audio-analysis/7dCiqEHU97OX7mkRG1Kdjm,220707,4
Student Demonstration Time - Remastered 2009,The Beach Boys,spotify:track:44GnS6uxk2fISvGnME2XPT,0.462,0.555,2,-10.707,1,0.038,0.0215,3.96e-05,0.338,0.885,143.736,audio_features,44GnS6uxk2fISvGnME2XPT,https://api.spotify.com/v1/tracks/44GnS6uxk2fISvGnME2XPT,https://api.spotify.com/v1/audio-analysis/44GnS6uxk2fISvGnME2XPT,240213,4
Elected,Alice Cooper,spotify:track:32wcgD2iId0smNDyjUNvd8,0.295,0.74,9,-13.073,0,0.0344,0.0604,0.142,0.193,0.506,135.299,audio_features,32wcgD2iId0smNDyjUNvd8,https://api.spotify.com/v1/tracks/32wcgD2iId0smNDyjUNvd8,https://api.spotify.com/v1/audio-analysis/32wcgD2iId0smNDyjUNvd8,248040,4
Lily Of The Valley - Remastered 2011,Queen,spotify:track:0jJ0n1M9gtDMRDx08UJCAT,0.339,0.264,9,-10.012,0,0.0281,0.628,0.0,0.148,0.416,78.916,audio_features,0jJ0n1M9gtDMRDx08UJCAT,https://api.spotify.com/v1/tracks/0jJ0n1M9gtDMRDx08UJCAT,https://api.spotify.com/v1/audio-analysis/0jJ0n1M9gtDMRDx08UJCAT,104893,4
Private Idaho,The B-52's,spotify:track:5Rysos1CEUbdsrydeUuWkl,0.562,0.864,2,-9.278,1,0.0412,0.0277,1.59e-05,0.326,0.888,166.431,audio_features,5Rysos1CEUbdsrydeUuWkl,https://api.spotify.com/v1/tracks/5Rysos1CEUbdsrydeUuWkl,https://api.spotify.com/v1/audio-analysis/5Rysos1CEUbdsrydeUuWkl,216686,4
Bitter Sweet,Roxy Music,spotify:track:5CNyyQlUaE9xe16XctPHI1,0.51,0.425,2,-9.219,0,0.0351,0.255,0.147,0.0891,0.13,117.792,audio_features,5CNyyQlUaE9xe16XctPHI1,https://api.spotify.com/v1/tracks/5CNyyQlUaE9xe16XctPHI1,https://api.spotify.com/v1/audio-analysis/5CNyyQlUaE9xe16XctPHI1,290693,4
Spirits in the Night,Manfred Mann's Earth Band,spotify:track:5L9SbEeZBPI2gCaii6J2SV,0.548,0.628,9,-8.657,1,0.066,0.0408,0.000176,0.134,0.438,127.755,audio_features,5L9SbEeZBPI2gCaii6J2SV,https://api.spotify.com/v1/tracks/5L9SbEeZBPI2gCaii6J2SV,https://api.spotify.com/v1/audio-analysis/5L9SbEeZBPI2gCaii6J2SV,387200,4
Crunchy Granola Suite - Single Version,Neil Diamond,spotify:track:1eXSCHmzD6dXPrxtA7Lo8k,0.642,0.546,2,-13.639,1,0.0392,0.431,0.000116,0.214,0.77,86.691,audio_features,1eXSCHmzD6dXPrxtA7Lo8k,https://api.spotify.com/v1/tracks/1eXSCHmzD6dXPrxtA7Lo8k,https://api.spotify.com/v1/audio-analysis/1eXSCHmzD6dXPrxtA7Lo8k,174400,4
Bar-B-Q,ZZ Top,spotify:track:5ondtkwlkDYxPagDIm8JsK,0.346,0.801,2,-9.54,0,0.0461,0.137,0.29,0.148,0.795,173.176,audio_features,5ondtkwlkDYxPagDIm8JsK,https://api.spotify.com/v1/tracks/5ondtkwlkDYxPagDIm8JsK,https://api.spotify.com/v1/audio-analysis/5ondtkwlkDYxPagDIm8JsK,205973,4
Bungle in the Jungle - 2002 Remaster,Jethro Tull,spotify:track:1IQAsCKoXsEJ7tdI0dxTqT,0.621,0.561,11,-10.797,0,0.0308,0.275,0.0,0.323,0.961,106.142,audio_features,1IQAsCKoXsEJ7tdI0dxTqT,https://api.spotify.com/v1/tracks/1IQAsCKoXsEJ7tdI0dxTqT,https://api.spotify.com/v1/audio-analysis/1IQAsCKoXsEJ7tdI0dxTqT,216213,4
Budapest - 2005 Remaster,Jethro Tull,spotify:track:3me84BMCyhp5bnVkUowoyu,0.546,0.415,2,-12.416,0,0.0286,0.0917,0.038,0.0767,0.319,97.883,audio_features,3me84BMCyhp5bnVkUowoyu,https://api.spotify.com/v1/tracks/3me84BMCyhp5bnVkUowoyu,https://api.spotify.com/v1/audio-analysis/3me84BMCyhp5bnVkUowoyu,605267,4
John Barleycorn (Must Die) - Remastered 2010,Traffic,spotify:track:4nuoe3vmGgtCdTQqaIIn2D,0.43,0.266,2,-11.261,1,0.0273,0.812,1.16e-06,0.129,0.346,81.658,audio_features,4nuoe3vmGgtCdTQqaIIn2D,https://api.spotify.com/v1/tracks/4nuoe3vmGgtCdTQqaIIn2D,https://api.spotify.com/v1/audio-analysis/4nuoe3vmGgtCdTQqaIIn2D,382340,4
Rainmaker,Traffic,spotify:track:2luoVABgRDKBuuMZmDWew2,0.467,0.618,10,-13.185,0,0.0439,0.377,0.613,0.113,0.618,165.784,audio_features,2luoVABgRDKBuuMZmDWew2,https://api.spotify.com/v1/tracks/2luoVABgRDKBuuMZmDWew2,https://api.spotify.com/v1/audio-analysis/2luoVABgRDKBuuMZmDWew2,473440,3
Fire In Cairo,The Cure,spotify:track:528g1fxLbLuQn2YZyRRqG2,0.765,0.7,1,-8.844,1,0.245,0.234,3.82e-06,0.0996,0.673,146.062,audio_features,528g1fxLbLuQn2YZyRRqG2,https://api.spotify.com/v1/tracks/528g1fxLbLuQn2YZyRRqG2,https://api.spotify.com/v1/audio-analysis/528g1fxLbLuQn2YZyRRqG2,203400,4
Spaceman,Harry Nilsson,spotify:track:5lfDJwWSQXhgYRcNc4TSDN,0.568,0.701,10,-10.341,1,0.0475,0.146,0.0,0.114,0.599,81.19,audio_features,5lfDJwWSQXhgYRcNc4TSDN,https://api.spotify.com/v1/tracks/5lfDJwWSQXhgYRcNc4TSDN,https://api.spotify.com/v1/audio-analysis/5lfDJwWSQXhgYRcNc4TSDN,214440,4
Stay Hungry - 1977 Version; 2005 Remaster,Talking Heads,spotify:track:4IED16tkbYyvxJOL7m0sFR,0.888,0.648,4,-8.925,0,0.0377,0.0115,0.00381,0.0903,0.785,129.62,audio_features,4IED16tkbYyvxJOL7m0sFR,https://api.spotify.com/v1/tracks/4IED16tkbYyvxJOL7m0sFR,https://api.spotify.com/v1/audio-analysis/4IED16tkbYyvxJOL7m0sFR,224720,4
To Be A Lover - Mother Of Mercy Mix / 2002 Digital Remaster,Billy Idol,spotify:track:2itcWSXgY2DseFhuSz2vpn,0.488,0.87,5,-8.009,1,0.0386,0.17,0.239,0.389,0.53,184.4,audio_features,2itcWSXgY2DseFhuSz2vpn,https://api.spotify.com/v1/tracks/2itcWSXgY2DseFhuSz2vpn,https://api.spotify.com/v1/audio-analysis/2itcWSXgY2DseFhuSz2vpn,410667,4
To Be A Lover - Mother Of Mercy Mix / 2002 Digital Remaster,Gary Langan,spotify:track:2itcWSXgY2DseFhuSz2vpn,0.488,0.87,5,-8.009,1,0.0386,0.17,0.239,0.389,0.53,184.4,audio_features,2itcWSXgY2DseFhuSz2vpn,https://api.spotify.com/v1/tracks/2itcWSXgY2DseFhuSz2vpn,https://api.spotify.com/v1/audio-analysis/2itcWSXgY2DseFhuSz2vpn,410667,4
I Come in Peace,Joe Cocker,spotify:track:1oVJqatXVCOExY6dp8XLWh,0.675,0.83,9,-3.25,0,0.0277,0.00695,0.000671,0.142,0.758,124.0,audio_features,1oVJqatXVCOExY6dp8XLWh,https://api.spotify.com/v1/tracks/1oVJqatXVCOExY6dp8XLWh,https://api.spotify.com/v1/audio-analysis/1oVJqatXVCOExY6dp8XLWh,258733,4
The Spider And The Fly - Remastered 2002,The Rolling Stones,spotify:track:2DaLecvnwR75nh1hPD2PVb,0.736,0.434,11,-10.591,0,0.0331,0.105,0.241,0.101,0.919,98.89,audio_features,2DaLecvnwR75nh1hPD2PVb,https://api.spotify.com/v1/tracks/2DaLecvnwR75nh1hPD2PVb,https://api.spotify.com/v1/audio-analysis/2DaLecvnwR75nh1hPD2PVb,218013,4
Krafty - Single Edit; 2015 Remaster,New Order,spotify:track:3GPMclL9sqQ88OrU2dDRK4,0.635,0.712,2,-6.032,1,0.0329,0.00866,0.391,0.0457,0.648,140.014,audio_features,3GPMclL9sqQ88OrU2dDRK4,https://api.spotify.com/v1/tracks/3GPMclL9sqQ88OrU2dDRK4,https://api.spotify.com/v1/audio-analysis/3GPMclL9sqQ88OrU2dDRK4,226733,4
19th Nervous Breakdown - Remastered 2002,The Rolling Stones,spotify:track:4CpiW0aDA9Yq53J1OE90WM,0.484,0.84,4,-7.25,1,0.0367,0.017,0.0899,0.379,0.777,96.441,audio_features,4CpiW0aDA9Yq53J1OE90WM,https://api.spotify.com/v1/tracks/4CpiW0aDA9Yq53J1OE90WM,https://api.spotify.com/v1/audio-analysis/4CpiW0aDA9Yq53J1OE90WM,236480,4
Strip Cartoon - Steven Wilson Stereo Remix,Jethro Tull,spotify:track:5dpSveOseBfvzaQBHYaaAW,0.532,0.479,4,-11.105,1,0.031,0.188,0.0,0.144,0.907,88.081,audio_features,5dpSveOseBfvzaQBHYaaAW,https://api.spotify.com/v1/tracks/5dpSveOseBfvzaQBHYaaAW,https://api.spotify.com/v1/audio-analysis/5dpSveOseBfvzaQBHYaaAW,199640,4
Blue Moanin',Bachman-Turner Overdrive,spotify:track:3NPzwRgPhSBjpsnaPt3Vk1,0.642,0.457,9,-13.302,0,0.0353,0.028,0.273,0.0819,0.766,122.807,audio_features,3NPzwRgPhSBjpsnaPt3Vk1,https://api.spotify.com/v1/tracks/3NPzwRgPhSBjpsnaPt3Vk1,https://api.spotify.com/v1/audio-analysis/3NPzwRgPhSBjpsnaPt3Vk1,225867,4
Spanish Moon,Robert Palmer,spotify:track:4PvRUUKuJ8Jt0hOl9oQmZ2,0.681,0.453,2,-16.104,1,0.0535,0.108,0.00185,0.0428,0.898,169.084,audio_features,4PvRUUKuJ8Jt0hOl9oQmZ2,https://api.spotify.com/v1/tracks/4PvRUUKuJ8Jt0hOl9oQmZ2,https://api.spotify.com/v1/audio-analysis/4PvRUUKuJ8Jt0hOl9oQmZ2,362360,4
You Spin Me Right Round (Like A Record),Sweet,spotify:track:4etxslYrmt5fAOoENkAzHo,0.438,0.947,4,-5.686,1,0.0642,0.000246,0.00152,0.572,0.223,129.984,audio_features,4etxslYrmt5fAOoENkAzHo,https://api.spotify.com/v1/tracks/4etxslYrmt5fAOoENkAzHo,https://api.spotify.com/v1/audio-analysis/4etxslYrmt5fAOoENkAzHo,258000,4
Allergies,Paul Simon,spotify:track:6N9HB9cU7Vkjhy6L45RTNF,0.566,0.574,7,-10.153,1,0.0628,0.191,0.000109,0.0294,0.61,87.026,audio_features,6N9HB9cU7Vkjhy6L45RTNF,https://api.spotify.com/v1/tracks/6N9HB9cU7Vkjhy6L45RTNF,https://api.spotify.com/v1/audio-analysis/6N9HB9cU7Vkjhy6L45RTNF,279080,4
Steel Monkey - 2005 Remaster,Jethro Tull,spotify:track:1gvKRHpnM3Xy4r0LzWHOxL,0.57,0.899,1,-8.642,0,0.0313,0.000142,0.195,0.127,0.689,115.901,audio_features,1gvKRHpnM3Xy4r0LzWHOxL,https://api.spotify.com/v1/tracks/1gvKRHpnM3Xy4r0LzWHOxL,https://api.spotify.com/v1/audio-analysis/1gvKRHpnM3Xy4r0LzWHOxL,217000,4
One Chain (Don't Make No Prison),Santana,spotify:track:6D9ge4vvit6Z2EGV3l85Dm,0.798,0.726,7,-16.019,0,0.0469,0.0118,0.174,0.0471,0.863,120.081,audio_features,6D9ge4vvit6Z2EGV3l85Dm,https://api.spotify.com/v1/tracks/6D9ge4vvit6Z2EGV3l85Dm,https://api.spotify.com/v1/audio-analysis/6D9ge4vvit6Z2EGV3l85Dm,433373,4
Down the Dustpipe,Status Quo,spotify:track:4ey3t8jCoQ7Q7M8BR09Zy0,0.662,0.521,7,-9.615,1,0.0459,0.507,0.000713,0.105,0.667,157.249,audio_features,4ey3t8jCoQ7Q7M8BR09Zy0,https://api.spotify.com/v1/tracks/4ey3t8jCoQ7Q7M8BR09Zy0,https://api.spotify.com/v1/audio-analysis/4ey3t8jCoQ7Q7M8BR09Zy0,122453,4
Still Got The Blues,Eric Clapton,spotify:track:7nMl2aiwjNz4TIFoAkOrtG,0.514,0.371,4,-9.413,0,0.0266,0.573,0.0192,0.11,0.345,94.43,audio_features,7nMl2aiwjNz4TIFoAkOrtG,https://api.spotify.com/v1/tracks/7nMl2aiwjNz4TIFoAkOrtG,https://api.spotify.com/v1/audio-analysis/7nMl2aiwjNz4TIFoAkOrtG,354760,3
Which Way Are You Goin'?,Jim Croce,spotify:track:7tUBdMkdLG0egVkJJTyzHJ,0.604,0.566,2,-13.939,1,0.0424,0.627,4.34e-06,0.15,0.903,140.75,audio_features,7tUBdMkdLG0egVkJJTyzHJ,https://api.spotify.com/v1/tracks/7tUBdMkdLG0egVkJJTyzHJ,https://api.spotify.com/v1/audio-analysis/7tUBdMkdLG0egVkJJTyzHJ,139333,4
Let the Children Play,Santana,spotify:track:3ZxTpvICbagdUGhErLTpzb,0.727,0.725,4,-10.426,0,0.0352,0.65,0.0143,0.815,0.964,136.748,audio_features,3ZxTpvICbagdUGhErLTpzb,https://api.spotify.com/v1/tracks/3ZxTpvICbagdUGhErLTpzb,https://api.spotify.com/v1/audio-analysis/3ZxTpvICbagdUGhErLTpzb,208667,4
I'm a Lover Not a Fighter,The Kinks,spotify:track:09VaIHUxxVDd71e7kUUXkv,0.7,0.966,2,-4.957,1,0.0622,0.059,0.000119,0.096,0.57,119.198,audio_features,09VaIHUxxVDd71e7kUUXkv,https://api.spotify.com/v1/tracks/09VaIHUxxVDd71e7kUUXkv,https://api.spotify.com/v1/audio-analysis/09VaIHUxxVDd71e7kUUXkv,123520,4
Milk Cow Blues,The Kinks,spotify:track:1VCOdq1lwoRjj2BLj1135c,0.604,0.827,2,-7.595,0,0.0436,0.574,0.5,0.227,0.476,92.542,audio_features,1VCOdq1lwoRjj2BLj1135c,https://api.spotify.com/v1/tracks/1VCOdq1lwoRjj2BLj1135c,https://api.spotify.com/v1/audio-analysis/1VCOdq1lwoRjj2BLj1135c,220893,4
Nobody,The Doobie Brothers,spotify:track:6jREzOYrZmp7gxYwKwBdl5,0.636,0.797,7,-8.564,1,0.0448,0.158,3.75e-06,0.081,0.683,120.072,audio_features,6jREzOYrZmp7gxYwKwBdl5,https://api.spotify.com/v1/tracks/6jREzOYrZmp7gxYwKwBdl5,https://api.spotify.com/v1/audio-analysis/6jREzOYrZmp7gxYwKwBdl5,209133,4
The Witch's Promise - 2001 Remaster,Jethro Tull,spotify:track:4wHLka3IyZSwW2oYZqpnxp,0.282,0.525,2,-8.42,1,0.0414,0.0886,2.1e-05,0.328,0.852,169.457,audio_features,4wHLka3IyZSwW2oYZqpnxp,https://api.spotify.com/v1/tracks/4wHLka3IyZSwW2oYZqpnxp,https://api.spotify.com/v1/audio-analysis/4wHLka3IyZSwW2oYZqpnxp,231280,3
Hungry Like the Wolf - Night Version; 2009 Remaster,Duran Duran,spotify:track:47M6M8qE0brSeu2dvQP36r,0.633,0.84,9,-8.57,1,0.0609,0.00744,0.00141,0.238,0.539,129.435,audio_features,47M6M8qE0brSeu2dvQP36r,https://api.spotify.com/v1/tracks/47M6M8qE0brSeu2dvQP36r,https://api.spotify.com/v1/audio-analysis/47M6M8qE0brSeu2dvQP36r,311613,4
Ol' Man River,Jim Croce,spotify:track:3I7tWdo2ZVdM3AxA6oYnKm,0.451,0.233,2,-14.916,1,0.0334,0.834,0.0133,0.099,0.46,104.759,audio_features,3I7tWdo2ZVdM3AxA6oYnKm,https://api.spotify.com/v1/tracks/3I7tWdo2ZVdM3AxA6oYnKm,https://api.spotify.com/v1/audio-analysis/3I7tWdo2ZVdM3AxA6oYnKm,149107,4
Dance Sister Dance (Baila Mi Hermana),Santana,spotify:track:0piMyZKC5rtj6Lb9LsfBl6,0.342,0.618,5,-10.126,0,0.0359,0.0202,0.281,0.232,0.807,142.151,audio_features,0piMyZKC5rtj6Lb9LsfBl6,https://api.spotify.com/v1/tracks/0piMyZKC5rtj6Lb9LsfBl6,https://api.spotify.com/v1/audio-analysis/0piMyZKC5rtj6Lb9LsfBl6,494067,4
A Song for Jeffrey - 2001 Remaster,Jethro Tull,spotify:track:68iybMYoJAqbKPTo1XxnJM,0.465,0.636,7,-10.184,1,0.089,0.0159,0.00506,0.153,0.788,92.871,audio_features,68iybMYoJAqbKPTo1XxnJM,https://api.spotify.com/v1/tracks/68iybMYoJAqbKPTo1XxnJM,https://api.spotify.com/v1/audio-analysis/68iybMYoJAqbKPTo1XxnJM,203227,4
War Games,"Crosby, Stills & Nash",spotify:track:1KHehOVBdMmOxKi5Zcv0Ju,0.437,0.582,5,-13.563,1,0.0424,0.00589,1.77e-05,0.321,0.401,174.095,audio_features,1KHehOVBdMmOxKi5Zcv0Ju,https://api.spotify.com/v1/tracks/1KHehOVBdMmOxKi5Zcv0Ju,https://api.spotify.com/v1/audio-analysis/1KHehOVBdMmOxKi5Zcv0Ju,141027,4
California Saga (California) - Remastered 2000,The Beach Boys,spotify:track:2jPrF2JJsx8Ux8R7hxVXfu,0.403,0.653,7,-8.648,1,0.0573,0.731,0.0,0.228,0.463,113.619,audio_features,2jPrF2JJsx8Ux8R7hxVXfu,https://api.spotify.com/v1/tracks/2jPrF2JJsx8Ux8R7hxVXfu,https://api.spotify.com/v1/audio-analysis/2jPrF2JJsx8Ux8R7hxVXfu,204093,4
11 O'Clock Tick Tock - Remastered,U2,spotify:track:1q7C4En2Jq9zCBtEctFzbA,0.625,0.812,4,-9.212,0,0.0526,0.00904,0.686,0.138,0.731,138.375,audio_features,1q7C4En2Jq9zCBtEctFzbA,https://api.spotify.com/v1/tracks/1q7C4En2Jq9zCBtEctFzbA,https://api.spotify.com/v1/audio-analysis/1q7C4En2Jq9zCBtEctFzbA,227347,4
